add device 1: /dev/input/event10
  name:     "step_det_sensor"
add device 2: /dev/input/event8
  name:     "tilt_sensor"
add device 3: /dev/input/event6
  name:     "gyro_sensor"
add device 4: /dev/input/event9
  name:     "step_cnt_sensor"
add device 5: /dev/input/event4
  name:     "magnetic_sensor"
add device 6: /dev/input/event7
  name:     "SignificantMotionDetector"
add device 7: /dev/input/event2
  name:     "light_sensor"
add device 8: /dev/input/event5
  name:     "accelerometer_sensor"
add device 9: /dev/input/event3
  name:     "proximity_sensor"
add device 10: /dev/input/event0
  name:     "qpnp_pon"
add device 11: /dev/input/event1
  name:     "meta_event"
add device 12: /dev/input/event12
  name:     "sec_touchscreen"
add device 13: /dev/input/event11
  name:     "gpio_keys"
[ 2864767.311092] /dev/input/event5: EV_REL       REL_X                000000c6            
[ 2864767.311092] /dev/input/event5: EV_REL       REL_Y                0000002f            
[ 2864767.311092] /dev/input/event5: EV_REL       REL_Z                00001fb2            
[ 2864767.311092] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.311092] /dev/input/event5: EV_REL       REL_MISC             3ad82eaa            
[ 2864767.311092] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.377728] /dev/input/event5: EV_REL       REL_X                000000ca            
[ 2864767.377728] /dev/input/event5: EV_REL       REL_Y                00000028            
[ 2864767.377728] /dev/input/event5: EV_REL       REL_Z                00001fb0            
[ 2864767.377728] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.377728] /dev/input/event5: EV_REL       REL_MISC             3ed123a6            
[ 2864767.377728] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.444397] /dev/input/event5: EV_REL       REL_X                000000ca            
[ 2864767.444397] /dev/input/event5: EV_REL       REL_Y                00000024            
[ 2864767.444397] /dev/input/event5: EV_REL       REL_Z                00001fad            
[ 2864767.444397] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.444397] /dev/input/event5: EV_REL       REL_MISC             42ca5060            
[ 2864767.444397] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.511070] /dev/input/event5: EV_REL       REL_X                000000c9            
[ 2864767.511070] /dev/input/event5: EV_REL       REL_Y                0000002a            
[ 2864767.511070] /dev/input/event5: EV_REL       REL_Z                00001fab            
[ 2864767.511070] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.511070] /dev/input/event5: EV_REL       REL_MISC             46c3bfa2            
[ 2864767.511070] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.577765] /dev/input/event5: EV_REL       REL_X                000000c4            
[ 2864767.577765] /dev/input/event5: EV_REL       REL_Y                00000026            
[ 2864767.577765] /dev/input/event5: EV_REL       REL_Z                00001faf            
[ 2864767.577765] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.577765] /dev/input/event5: EV_REL       REL_MISC             4abd4579            
[ 2864767.577765] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.644401] /dev/input/event5: EV_REL       REL_X                000000c7            
[ 2864767.644401] /dev/input/event5: EV_REL       REL_Y                00000026            
[ 2864767.644401] /dev/input/event5: EV_REL       REL_Z                00001fa8            
[ 2864767.644401] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.644401] /dev/input/event5: EV_REL       REL_MISC             4eb622a7            
[ 2864767.644401] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.711064] /dev/input/event5: EV_REL       REL_X                000000c0            
[ 2864767.711064] /dev/input/event5: EV_REL       REL_Y                00000023            
[ 2864767.711064] /dev/input/event5: EV_REL       REL_Z                00001fb1            
[ 2864767.711064] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.711064] /dev/input/event5: EV_REL       REL_MISC             52af689c            
[ 2864767.711064] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.777729] /dev/input/event5: EV_REL       REL_X                000000cc            
[ 2864767.777729] /dev/input/event5: EV_REL       REL_Y                00000028            
[ 2864767.777729] /dev/input/event5: EV_REL       REL_Z                00001fb4            
[ 2864767.777729] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.777729] /dev/input/event5: EV_REL       REL_MISC             56a895f2            
[ 2864767.777729] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.844398] /dev/input/event5: EV_REL       REL_X                000000d2            
[ 2864767.844398] /dev/input/event5: EV_REL       REL_Y                00000020            
[ 2864767.844398] /dev/input/event5: EV_REL       REL_Z                00001fa1            
[ 2864767.844398] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.844398] /dev/input/event5: EV_REL       REL_MISC             5aa1df91            
[ 2864767.844398] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.911068] /dev/input/event5: EV_REL       REL_X                000000c4            
[ 2864767.911068] /dev/input/event5: EV_REL       REL_Y                00000027            
[ 2864767.911068] /dev/input/event5: EV_REL       REL_Z                00001fbb            
[ 2864767.911068] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.911068] /dev/input/event5: EV_REL       REL_MISC             5e9b3152            
[ 2864767.911068] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864767.977728] /dev/input/event5: EV_REL       REL_X                000000c7            
[ 2864767.977728] /dev/input/event5: EV_REL       REL_Y                00000023            
[ 2864767.977728] /dev/input/event5: EV_REL       REL_Z                00001fa5            
[ 2864767.977728] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864767.977728] /dev/input/event5: EV_REL       REL_MISC             62944436            
[ 2864767.977728] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.044396] /dev/input/event5: EV_REL       REL_X                000000c9            
[ 2864768.044396] /dev/input/event5: EV_REL       REL_Y                00000023            
[ 2864768.044396] /dev/input/event5: EV_REL       REL_Z                00001fa7            
[ 2864768.044396] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.044396] /dev/input/event5: EV_REL       REL_MISC             668dc768            
[ 2864768.044396] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.111047] /dev/input/event5: EV_REL       REL_X                000000ce            
[ 2864768.111047] /dev/input/event5: EV_REL       REL_Y                00000024            
[ 2864768.111047] /dev/input/event5: EV_REL       REL_Z                00001f90            
[ 2864768.111047] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.111047] /dev/input/event5: EV_REL       REL_MISC             6a86eda0            
[ 2864768.111047] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.177706] /dev/input/event5: EV_REL       REL_X                000000cb            
[ 2864768.177706] /dev/input/event5: EV_REL       REL_Y                0000001f            
[ 2864768.177706] /dev/input/event5: EV_REL       REL_Z                00001f95            
[ 2864768.177706] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.177706] /dev/input/event5: EV_REL       REL_MISC             6e80001c            
[ 2864768.177706] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.244393] /dev/input/event5: EV_REL       REL_X                000000c3            
[ 2864768.244393] /dev/input/event5: EV_REL       REL_Y                00000023            
[ 2864768.244393] /dev/input/event5: EV_REL       REL_Z                00001f88            
[ 2864768.244393] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.244393] /dev/input/event5: EV_REL       REL_MISC             72795fe7            
[ 2864768.244393] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.311064] /dev/input/event5: EV_REL       REL_X                000000c8            
[ 2864768.311064] /dev/input/event5: EV_REL       REL_Y                00000021            
[ 2864768.311064] /dev/input/event5: EV_REL       REL_Z                00001f8c            
[ 2864768.311064] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.311064] /dev/input/event5: EV_REL       REL_MISC             7672bb39            
[ 2864768.311064] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.377882] /dev/input/event5: EV_REL       REL_X                000000c4            
[ 2864768.377882] /dev/input/event5: EV_REL       REL_Y                00000025            
[ 2864768.377882] /dev/input/event5: EV_REL       REL_Z                00001f91            
[ 2864768.377882] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.377882] /dev/input/event5: EV_REL       REL_MISC             7a6c4d79            
[ 2864768.377882] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.444406] /dev/input/event5: EV_REL       REL_X                000000b2            
[ 2864768.444406] /dev/input/event5: EV_REL       REL_Y                00000034            
[ 2864768.444406] /dev/input/event5: EV_REL       REL_Z                00001f9f            
[ 2864768.444406] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.444406] /dev/input/event5: EV_REL       REL_MISC             7e655ce7            
[ 2864768.444406] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.511147] /dev/input/event5: EV_REL       REL_X                000000bc            
[ 2864768.511147] /dev/input/event5: EV_REL       REL_Y                00000030            
[ 2864768.511147] /dev/input/event5: EV_REL       REL_Z                00001fa1            
[ 2864768.511147] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.511147] /dev/input/event5: EV_REL       REL_MISC             825f64f4            
[ 2864768.511147] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.577774] /dev/input/event5: EV_REL       REL_X                000000c7            
[ 2864768.577774] /dev/input/event5: EV_REL       REL_Y                0000007a            
[ 2864768.577774] /dev/input/event5: EV_REL       REL_Z                0000208e            
[ 2864768.577774] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.577774] /dev/input/event5: EV_REL       REL_MISC             86584b7d            
[ 2864768.577774] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.644708] /dev/input/event5: EV_REL       REL_X                000000b6            
[ 2864768.644708] /dev/input/event5: EV_REL       REL_Y                ffffffef            
[ 2864768.644708] /dev/input/event5: EV_REL       REL_Z                00001e64            
[ 2864768.644708] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.644708] /dev/input/event5: EV_REL       REL_MISC             8a5109be            
[ 2864768.644708] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.711081] /dev/input/event5: EV_REL       REL_X                000000c5            
[ 2864768.711081] /dev/input/event5: EV_REL       REL_Y                00000051            
[ 2864768.711081] /dev/input/event5: EV_REL       REL_Z                00001f99            
[ 2864768.711081] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.711081] /dev/input/event5: EV_REL       REL_MISC             8e4a727e            
[ 2864768.711081] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.777759] /dev/input/event5: EV_REL       REL_X                000000cf            
[ 2864768.777759] /dev/input/event5: EV_REL       REL_Y                0000001d            
[ 2864768.777759] /dev/input/event5: EV_REL       REL_Z                00001f95            
[ 2864768.777759] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.777759] /dev/input/event5: EV_REL       REL_MISC             9243c166            
[ 2864768.777759] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.844404] /dev/input/event5: EV_REL       REL_X                000000be            
[ 2864768.844404] /dev/input/event5: EV_REL       REL_Y                00000027            
[ 2864768.844404] /dev/input/event5: EV_REL       REL_Z                00001fb6            
[ 2864768.844404] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.844404] /dev/input/event5: EV_REL       REL_MISC             963ca09d            
[ 2864768.844404] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.917610] /dev/input/event5: EV_REL       REL_X                000000ca            
[ 2864768.917610] /dev/input/event5: EV_REL       REL_Y                00000025            
[ 2864768.917610] /dev/input/event5: EV_REL       REL_Z                00001fa3            
[ 2864768.917610] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.917610] /dev/input/event5: EV_REL       REL_MISC             9a991e25            
[ 2864768.917610] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864768.977786] /dev/input/event5: EV_REL       REL_X                000000bd            
[ 2864768.977786] /dev/input/event5: EV_REL       REL_Y                00000030            
[ 2864768.977786] /dev/input/event5: EV_REL       REL_Z                00001fb5            
[ 2864768.977786] /dev/input/event5: EV_REL       REL_DIAL             000a36a3            
[ 2864768.977786] /dev/input/event5: EV_REL       REL_MISC             9e2f6515            
[ 2864768.977786] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864775.842340] /dev/input/event5: EV_REL       REL_X                000000c2            
[ 2864775.842340] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864775.842340] /dev/input/event5: EV_REL       REL_Z                00001f69            
[ 2864775.842340] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864775.842340] /dev/input/event5: EV_REL       REL_MISC             37500b10            
[ 2864775.842340] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864775.910110] /dev/input/event5: EV_REL       REL_X                000000c2            
[ 2864775.910110] /dev/input/event5: EV_REL       REL_Y                00000021            
[ 2864775.910110] /dev/input/event5: EV_REL       REL_Z                00001f6e            
[ 2864775.910110] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864775.910110] /dev/input/event5: EV_REL       REL_MISC             3b452243            
[ 2864775.910110] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864775.966994] /dev/input/event3: EV_ABS       ABS_DISTANCE         00000001            
[ 2864775.966994] /dev/input/event3: EV_SYN       SYN_REPORT           00000000            
[ 2864775.975049] /dev/input/event5: EV_REL       REL_X                000000ca            
[ 2864775.975049] /dev/input/event5: EV_REL       REL_Y                00000022            
[ 2864775.975049] /dev/input/event5: EV_REL       REL_Z                00001f71            
[ 2864775.975049] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864775.975049] /dev/input/event5: EV_REL       REL_MISC             3f3eaa8b            
[ 2864775.975049] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.041520] /dev/input/event5: EV_REL       REL_X                000000c8            
[ 2864776.041520] /dev/input/event5: EV_REL       REL_Y                00000025            
[ 2864776.041520] /dev/input/event5: EV_REL       REL_Z                00001f6b            
[ 2864776.041520] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.041520] /dev/input/event5: EV_REL       REL_MISC             4337ee77            
[ 2864776.041520] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.127690] /dev/input/event5: EV_REL       REL_X                000000c5            
[ 2864776.127690] /dev/input/event5: EV_REL       REL_Y                00000025            
[ 2864776.127690] /dev/input/event5: EV_REL       REL_Z                00001f8b            
[ 2864776.127690] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.127690] /dev/input/event5: EV_REL       REL_MISC             4839d253            
[ 2864776.127690] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.182405] /dev/input/event5: EV_REL       REL_X                000000cb            
[ 2864776.182405] /dev/input/event5: EV_REL       REL_Y                00000023            
[ 2864776.182405] /dev/input/event5: EV_REL       REL_Z                00001f8d            
[ 2864776.182405] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.182405] /dev/input/event5: EV_REL       REL_MISC             4b9d9e7e            
[ 2864776.182405] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.184654] /dev/input/event2: EV_REL       REL_DIAL             000005f7            
[ 2864776.184654] /dev/input/event2: EV_REL       REL_WHEEL            000002a8            
[ 2864776.184654] /dev/input/event2: EV_REL       REL_X                000a36a5            
[ 2864776.184654] /dev/input/event2: EV_REL       REL_Y                4bc4e6d9            
[ 2864776.184654] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2864776.246300] /dev/input/event5: EV_REL       REL_X                000000c9            
[ 2864776.246300] /dev/input/event5: EV_REL       REL_Y                00000027            
[ 2864776.246300] /dev/input/event5: EV_REL       REL_Z                00001f9f            
[ 2864776.246300] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.246300] /dev/input/event5: EV_REL       REL_MISC             4f6aed5c            
[ 2864776.246300] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.308437] /dev/input/event5: EV_REL       REL_X                000000ca            
[ 2864776.308437] /dev/input/event5: EV_REL       REL_Y                0000002c            
[ 2864776.308437] /dev/input/event5: EV_REL       REL_Z                00001fb3            
[ 2864776.308437] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.308437] /dev/input/event5: EV_REL       REL_MISC             5320313e            
[ 2864776.308437] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.374850] /dev/input/event5: EV_REL       REL_X                000000c8            
[ 2864776.374850] /dev/input/event5: EV_REL       REL_Y                00000026            
[ 2864776.374850] /dev/input/event5: EV_REL       REL_Z                00001fb6            
[ 2864776.374850] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.374850] /dev/input/event5: EV_REL       REL_MISC             57164176            
[ 2864776.374850] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.441501] /dev/input/event5: EV_REL       REL_X                000000c8            
[ 2864776.441501] /dev/input/event5: EV_REL       REL_Y                00000020            
[ 2864776.441501] /dev/input/event5: EV_REL       REL_Z                00001fb8            
[ 2864776.441501] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.441501] /dev/input/event5: EV_REL       REL_MISC             5b0f4273            
[ 2864776.441501] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.508385] /dev/input/event5: EV_REL       REL_X                000000c0            
[ 2864776.508385] /dev/input/event5: EV_REL       REL_Y                00000025            
[ 2864776.508385] /dev/input/event5: EV_REL       REL_Z                00001fc5            
[ 2864776.508385] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.508385] /dev/input/event5: EV_REL       REL_MISC             5f0ab985            
[ 2864776.508385] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.574858] /dev/input/event5: EV_REL       REL_X                000000c8            
[ 2864776.574858] /dev/input/event5: EV_REL       REL_Y                0000002a            
[ 2864776.574858] /dev/input/event5: EV_REL       REL_Z                00001fc4            
[ 2864776.574858] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.574858] /dev/input/event5: EV_REL       REL_MISC             6302404b            
[ 2864776.574858] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.641651] /dev/input/event5: EV_REL       REL_X                000000c0            
[ 2864776.641651] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864776.641651] /dev/input/event5: EV_REL       REL_Z                00001fcd            
[ 2864776.641651] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.641651] /dev/input/event5: EV_REL       REL_MISC             66fd3e1c            
[ 2864776.641651] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.708218] /dev/input/event5: EV_REL       REL_X                000000c7            
[ 2864776.708218] /dev/input/event5: EV_REL       REL_Y                00000028            
[ 2864776.708218] /dev/input/event5: EV_REL       REL_Z                00001fd1            
[ 2864776.708218] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.708218] /dev/input/event5: EV_REL       REL_MISC             6af424f8            
[ 2864776.708218] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.774843] /dev/input/event5: EV_REL       REL_X                000000c7            
[ 2864776.774843] /dev/input/event5: EV_REL       REL_Y                0000002e            
[ 2864776.774843] /dev/input/event5: EV_REL       REL_Z                00001fcd            
[ 2864776.774843] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.774843] /dev/input/event5: EV_REL       REL_MISC             6eed76ee            
[ 2864776.774843] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.841621] /dev/input/event5: EV_REL       REL_X                000000be            
[ 2864776.841621] /dev/input/event5: EV_REL       REL_Y                00000026            
[ 2864776.841621] /dev/input/event5: EV_REL       REL_Z                00001fcd            
[ 2864776.841621] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.841621] /dev/input/event5: EV_REL       REL_MISC             72e8d35a            
[ 2864776.841621] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.908172] /dev/input/event5: EV_REL       REL_X                000000c6            
[ 2864776.908172] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864776.908172] /dev/input/event5: EV_REL       REL_Z                00001fcf            
[ 2864776.908172] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.908172] /dev/input/event5: EV_REL       REL_MISC             76e020c0            
[ 2864776.908172] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864776.978263] /dev/input/event5: EV_REL       REL_X                000000be            
[ 2864776.978263] /dev/input/event5: EV_REL       REL_Y                00000024            
[ 2864776.978263] /dev/input/event5: EV_REL       REL_Z                00001fc3            
[ 2864776.978263] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864776.978263] /dev/input/event5: EV_REL       REL_MISC             7b0d6d30            
[ 2864776.978263] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.041465] /dev/input/event5: EV_REL       REL_X                000000c5            
[ 2864777.041465] /dev/input/event5: EV_REL       REL_Y                0000002e            
[ 2864777.041465] /dev/input/event5: EV_REL       REL_Z                00001fbc            
[ 2864777.041465] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.041465] /dev/input/event5: EV_REL       REL_MISC             7ed2444b            
[ 2864777.041465] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.108205] /dev/input/event5: EV_REL       REL_X                000000c4            
[ 2864777.108205] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864777.108205] /dev/input/event5: EV_REL       REL_Z                00001fbb            
[ 2864777.108205] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.108205] /dev/input/event5: EV_REL       REL_MISC             82cc4d8f            
[ 2864777.108205] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.174820] /dev/input/event5: EV_REL       REL_X                000000c3            
[ 2864777.174820] /dev/input/event5: EV_REL       REL_Y                00000022            
[ 2864777.174820] /dev/input/event5: EV_REL       REL_Z                00001fba            
[ 2864777.174820] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.174820] /dev/input/event5: EV_REL       REL_MISC             86c5013c            
[ 2864777.174820] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.241492] /dev/input/event5: EV_REL       REL_X                000000cd            
[ 2864777.241492] /dev/input/event5: EV_REL       REL_Y                0000002a            
[ 2864777.241492] /dev/input/event5: EV_REL       REL_Z                00001fc0            
[ 2864777.241492] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.241492] /dev/input/event5: EV_REL       REL_MISC             8abe5848            
[ 2864777.241492] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.308149] /dev/input/event5: EV_REL       REL_X                000000c9            
[ 2864777.308149] /dev/input/event5: EV_REL       REL_Y                00000028            
[ 2864777.308149] /dev/input/event5: EV_REL       REL_Z                00001fc3            
[ 2864777.308149] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.308149] /dev/input/event5: EV_REL       REL_MISC             8eb780bd            
[ 2864777.308149] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.374911] /dev/input/event5: EV_REL       REL_X                000000c6            
[ 2864777.374911] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864777.374911] /dev/input/event5: EV_REL       REL_Z                00001fbe            
[ 2864777.374911] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.374911] /dev/input/event5: EV_REL       REL_MISC             92b1baa2            
[ 2864777.374911] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.441505] /dev/input/event5: EV_REL       REL_X                000000c1            
[ 2864777.441505] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864777.441505] /dev/input/event5: EV_REL       REL_Z                00001fbd            
[ 2864777.441505] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.441505] /dev/input/event5: EV_REL       REL_MISC             96aa3382            
[ 2864777.441505] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.508146] /dev/input/event5: EV_REL       REL_X                000000c5            
[ 2864777.508146] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864777.508146] /dev/input/event5: EV_REL       REL_Z                00001fc6            
[ 2864777.508146] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.508146] /dev/input/event5: EV_REL       REL_MISC             9aa32675            
[ 2864777.508146] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.574926] /dev/input/event5: EV_REL       REL_X                000000c0            
[ 2864777.574926] /dev/input/event5: EV_REL       REL_Y                0000002c            
[ 2864777.574926] /dev/input/event5: EV_REL       REL_Z                00001fbb            
[ 2864777.574926] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.574926] /dev/input/event5: EV_REL       REL_MISC             9e9e1363            
[ 2864777.574926] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.641702] /dev/input/event5: EV_REL       REL_X                000000c9            
[ 2864777.641702] /dev/input/event5: EV_REL       REL_Y                0000002d            
[ 2864777.641702] /dev/input/event5: EV_REL       REL_Z                00001fc3            
[ 2864777.641702] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.641702] /dev/input/event5: EV_REL       REL_MISC             a298e74b            
[ 2864777.641702] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.708153] /dev/input/event5: EV_REL       REL_X                000000c4            
[ 2864777.708153] /dev/input/event5: EV_REL       REL_Y                00000026            
[ 2864777.708153] /dev/input/event5: EV_REL       REL_Z                00001fbf            
[ 2864777.708153] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.708153] /dev/input/event5: EV_REL       REL_MISC             a68f15d4            
[ 2864777.708153] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.774807] /dev/input/event5: EV_REL       REL_X                000000c6            
[ 2864777.774807] /dev/input/event5: EV_REL       REL_Y                0000002f            
[ 2864777.774807] /dev/input/event5: EV_REL       REL_Z                00001fc5            
[ 2864777.774807] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.774807] /dev/input/event5: EV_REL       REL_MISC             aa8825de            
[ 2864777.774807] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.841697] /dev/input/event5: EV_REL       REL_X                000000be            
[ 2864777.841697] /dev/input/event5: EV_REL       REL_Y                00000023            
[ 2864777.841697] /dev/input/event5: EV_REL       REL_Z                00001fc1            
[ 2864777.841697] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.841697] /dev/input/event5: EV_REL       REL_MISC             ae827d0f            
[ 2864777.841697] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.908356] /dev/input/event5: EV_REL       REL_X                000000bf            
[ 2864777.908356] /dev/input/event5: EV_REL       REL_Y                00000029            
[ 2864777.908356] /dev/input/event5: EV_REL       REL_Z                00001fbb            
[ 2864777.908356] /dev/input/event5: EV_REL       REL_DIAL             000a36a5            
[ 2864777.908356] /dev/input/event5: EV_REL       REL_MISC             b27ac006            
[ 2864777.908356] /dev/input/event5: EV_SYN       SYN_REPORT           00000000            
[ 2864777.974859] /dev/input/event5: EV_REL       REL_X                000000c8            
